1000
870.772461	443.282959
-476.360077	-531.356079
-830.280945	-595.430298
614.798889	-597.098145
-285.954529	179.912094
-732.711731	30.401230
-712.148193	-610.237000
417.889832	-735.247375
-641.781433	-48.107506
-615.040222	-357.886658
763.679138	-779.505737
277.905121	-460.621368
-68.984688	-264.116272
-571.600708	-596.392639
782.263184	297.468536
66.129921	653.035767
-259.248566	589.769836
-878.320374	-89.529510
994.339478	736.478577
313.372375	-291.615082
-83.609344	580.660583
738.786072	204.242462
970.423706	156.676056
468.995087	-671.357788
-891.431519	853.954773
-29.244482	872.247559
-925.550964	-751.339355
-588.373779	5.464315
-15.455664	-159.974518
409.071686	-233.192444
-862.505981	-524.798401
-580.156738	-121.754524
-935.028625	-458.477081
788.715942	-940.689148
-721.998535	102.088333
-232.304214	194.392090
-317.251099	-493.518066
-601.365417	-346.827454
663.157959	867.629517
-18.185257	771.726501
721.584351	952.570190
643.974060	796.033386
-798.769165	-944.399658
-198.502304	185.775162
-104.374168	-789.430603
952.582703	33.119919
-314.229004	-627.573914
911.365417	-249.257690
-86.050987	700.081360
-189.946777	191.950439
-197.830383	577.749023
-613.657410	484.918488
-915.769043	-215.022858
-861.908997	747.388977
-347.393280	119.905708
519.115479	-625.808899
72.476028	163.089508
-829.775513	273.706787
218.689804	-28.277815
-540.517944	-885.684265
182.291504	-587.935181
147.435547	868.062500
-215.509109	58.800934
-381.195129	698.439819
-241.117722	428.858032
-109.609665	561.051819
6.607056	276.732910
45.970440	90.838074
-938.289978	184.061401
-161.772964	-285.683289
-696.032837	-642.657593
88.507774	376.443146
520.432007	258.732208
-349.850006	-260.878204
-769.545593	109.632019
-146.562515	412.745941
521.696777	-999.126892
280.808563	-693.812256
59.674026	899.613403
-995.372437	818.556335
328.471436	-104.982079
379.608276	-664.921448
-828.249146	-574.421387
425.916687	-766.539124
609.640015	-735.856384
-52.222431	913.607239
-378.513947	-963.714600
290.050385	-858.081970
295.017609	940.200317
-118.960205	525.472046
49.832344	734.477295
-61.781944	-428.470734
735.350342	-780.973450
-122.282982	-204.975540
-881.360046	-117.655396
-386.419189	447.111359
777.362488	993.188965
782.189941	949.113342
-581.232361	208.106522
-817.425842	-971.592346
472.250214	130.351776
942.014832	-906.263672
166.637177	232.065201
-764.345642	-538.345215
172.265533	116.694092
987.126831	-777.902039
-148.828506	-74.655113
-206.372742	-413.478149
144.371384	671.344299
381.546387	263.011322
-446.311188	995.127197
-289.877228	-668.948669
988.316162	-507.687286
-719.835327	-592.916138
700.419312	-537.261169
-564.508484	172.669525
593.090637	-622.493652
266.405823	-240.272217
609.571594	502.060181
221.382614	-218.162842
-381.245667	208.509445
3.935099	469.925751
-866.145691	797.562378
-943.552368	278.225769
468.906647	437.994019
-458.762878	-977.404541
433.121216	251.359940
-646.353210	421.437378
743.672607	-366.188599
828.521240	444.091919
96.550224	-735.987305
-383.238617	-310.359131
-358.480927	883.167175
449.368713	-748.909363
385.227325	-329.248779
32.927750	-996.018372
879.260681	-963.137024
473.907471	-986.885071
834.425354	530.355103
291.340698	303.331970
-31.650902	832.577820
325.927490	-598.529724
83.937767	679.574280
822.907715	-172.389679
-686.614380	651.428955
-728.297791	409.935944
915.441650	-111.536446
-900.423218	-443.039307
-228.369232	548.945435
-191.948654	-843.141846
-780.303345	840.979126
-839.160217	-901.042664
877.842041	634.747253
-887.927734	712.267395
165.102356	403.412933
15.599489	-866.548584
235.990768	-658.473145
-465.078247	-680.071533
-978.898926	-642.170593
147.538788	-665.513306
-990.741638	419.240967
744.422668	924.700012
-692.295410	843.999512
-518.339355	79.335335
392.944946	289.711945
236.193542	612.641602
130.691055	397.033325
711.598877	8.533239
31.780481	823.671204
-279.199371	-803.117126
227.084167	736.400024
-669.665710	-536.925049
-922.073059	-134.743988
-216.996613	-900.971985
223.085403	930.542236
-566.485229	232.343796
349.783173	-822.062561
157.043808	657.487732
-978.063171	638.704407
-263.176910	414.881714
-71.583626	973.016602
27.523399	-940.892517
370.049835	-260.877716
67.640663	-598.169617
-437.206573	788.441284
-401.286713	789.877563
524.841309	-70.952415
-747.047546	602.768311
794.303528	35.955788
701.796265	17.389059
-33.501984	-864.688965
-750.267151	-683.718811
-686.751526	406.776672
973.768921	-664.814697
45.480965	-289.407959
750.067139	973.897339
-316.391357	-222.409546
-966.995178	-946.341492
516.712646	100.645538
-544.511108	-920.493896
-110.913277	54.202198
869.383545	-586.071899
983.249756	-877.663940
-983.303650	777.553345
158.291931	718.492615
-205.057617	-875.210083
853.803650	44.675232
-558.928833	-832.947876
-548.548157	-585.159912
-497.762512	496.932861
125.432137	-747.695435
470.830200	809.040771
29.894947	503.835083
862.699280	-453.392334
-395.519440	-681.811829
-373.886292	493.567352
372.390381	-504.502655
907.495361	355.640167
-382.166565	924.191711
133.193497	776.125305
642.684326	928.135864
900.915283	496.488098
-27.188957	-658.013611
663.540222	424.262878
-243.173477	-834.222290
-78.804253	882.258667
-581.917725	-607.973999
691.299316	447.977295
895.861023	553.998596
994.584900	-499.658356
872.186768	-379.301361
993.908997	244.577164
116.196037	901.404358
-399.782654	734.029419
825.596069	733.410706
510.154724	468.280548
661.546570	411.069977
-35.231411	-365.642365
753.056396	-371.691223
-941.379456	-490.117065
-205.913483	-20.183743
-607.858459	212.168808
371.842255	-916.559082
-339.853943	267.703308
637.439514	-345.269073
768.044922	509.626404
275.429596	761.953857
-245.796509	-608.374390
663.358215	354.420776
-874.344971	488.954315
87.831619	635.809753
-42.765141	-250.621796
46.879768	922.003418
383.735901	-200.063828
-449.687775	442.356354
309.819092	344.398743
-577.827393	701.960693
-443.432495	794.014832
785.401611	216.713547
61.718105	422.841064
871.444458	-170.236938
-67.532600	146.874069
-408.283051	686.670898
538.499695	-744.924866
41.091801	664.154663
744.029541	-871.076599
299.964417	-298.735626
-121.698441	-653.155823
-376.732178	-737.962524
146.780365	173.580048
704.393860	-543.400513
-482.021210	-873.433533
-841.439819	74.546341
920.581360	943.961731
-708.740173	-17.700493
366.802826	-837.295654
812.062500	-700.729797
309.578430	-596.220520
985.941162	-151.921921
-341.145325	27.032852
-487.767212	-597.115845
155.956268	812.197205
104.148506	-965.742126
-840.958618	727.416382
-703.704712	305.821777
-99.003555	-999.310852
762.421265	418.975220
-872.744324	920.981384
-506.478455	-952.163025
864.943176	-215.218597
30.136467	231.745956
-52.514256	-157.800980
531.016113	-742.935852
245.978470	516.957275
105.142235	904.833191
-456.009796	617.375000
-692.282715	699.946533
429.572235	411.865845
734.204285	588.613647
139.282227	-969.500305
-105.564590	-959.721375
-968.811157	-343.143280
459.253784	-841.555542
-422.161804	952.775330
-793.718506	-557.218689
-262.443237	236.417892
674.527283	685.042480
-921.382996	205.543396
942.106750	324.595459
-277.499329	47.248959
229.428650	266.490814
-335.376038	537.145996
-33.562721	-905.803772
-50.988197	-299.358368
682.809814	-911.705994
-268.858673	-422.754700
-871.427368	-237.669891
234.102005	587.826477
-79.225365	811.940186
540.601868	127.056122
-745.278503	-721.841370
-636.526001	929.248718
963.201172	-557.908997
134.792084	905.307739
766.686462	857.292786
-47.443272	-3.884912
123.783585	617.180725
-466.738953	-909.779114
711.376892	482.272858
-209.137436	394.186859
570.566772	522.003906
971.432068	699.139465
-715.665955	205.534103
286.965851	205.108643
17.474293	-172.432297
-667.835266	272.195801
105.726364	-304.361298
201.444504	68.927406
137.729767	-663.763428
-25.764763	-95.583794
-806.470642	926.792053
900.531311	317.312958
543.972717	-566.207642
407.533875	255.349762
916.065186	-801.603577
-350.463440	486.631989
720.400330	-379.031372
185.771469	-995.265625
826.502808	-527.262695
209.842926	-156.022964
300.305023	542.007690
-883.827209	-593.968689
-762.353577	317.617310
474.958771	375.376099
653.853882	-550.805969
-720.207642	847.383240
-624.013916	-819.676331
164.696213	919.958801
-385.883942	-427.769897
175.308578	-469.818756
-229.373459	824.845093
-983.186768	-508.973083
-554.186279	202.584625
-504.238770	-727.683533
675.321960	705.604187
116.293549	-24.373055
247.611877	232.466339
381.658325	485.258331
-449.916351	-143.382904
-139.365555	-796.062439
305.811157	140.426758
-948.679199	681.797241
320.750488	216.017014
601.756104	934.866577
788.247253	-222.935379
-534.952209	-441.126221
-398.090302	-518.138977
49.900650	47.723412
684.445618	545.661926
320.039856	359.767548
251.266129	-563.666565
-664.605469	-501.122009
668.799744	717.052917
984.136353	-781.116516
-426.329956	-155.229218
-577.178955	879.481201
985.197571	-525.858154
561.278320	305.948029
690.158936	163.034439
240.814560	478.406067
940.098999	705.862427
-962.720093	-457.991241
-812.276611	87.180496
589.732178	872.169006
-367.157593	-90.227959
231.936569	884.108521
346.105591	567.331177
-617.013428	14.905334
284.384003	-632.877136
233.788849	858.054016
211.893677	656.609863
737.535217	197.091217
-869.248291	298.813568
-496.960693	820.910583
-538.151917	743.853943
299.316772	-598.052856
449.716339	336.596619
-56.044163	637.439697
-576.222839	-466.311981
509.608612	56.619526
443.460114	-258.454681
-59.271873	-210.434433
-691.123535	323.714600
804.470886	593.260498
690.837524	38.259743
451.314575	-97.268761
-305.130432	188.849808
-900.177551	-174.378754
-512.336548	-397.138245
-353.468109	-50.488472
-653.284302	945.848694
351.458679	796.432007
282.445312	-704.585510
433.871735	706.222412
-170.897491	-56.519627
-237.158005	-727.437378
685.025696	703.570129
62.128185	993.902100
27.284740	-133.400864
587.162598	-281.877625
904.858826	38.477180
620.853516	-400.271606
-772.672974	720.676086
425.349701	-285.009491
-676.462219	-928.118408
664.502014	-329.746490
-982.269775	15.960693
-533.314453	300.175537
311.375153	900.557251
6.397963	-859.522278
-155.962402	769.239929
-586.959717	-470.936707
472.810028	475.168457
-477.034637	-499.905182
-658.232361	-889.871948
218.217255	-753.373535
148.605347	-160.929260
-153.645096	375.932343
-440.253204	-728.295410
-909.077209	-116.715431
-656.413818	755.424866
553.538086	-638.683533
-228.614502	-979.776367
661.492004	-917.239319
920.780884	-332.110107
-776.761658	-235.181503
-562.870117	-363.721375
293.881775	909.939880
-888.552856	816.847229
-589.965210	-546.785278
926.975220	628.252014
-300.158813	75.580475
-532.677246	546.196106
-548.487183	27.069569
817.900635	-457.564362
910.354126	-838.513184
-702.139526	463.892212
-477.196686	69.245934
484.115845	-815.704773
152.006622	404.896729
-147.814865	375.244965
-830.284729	289.314972
-988.476379	463.597046
199.254990	-877.029236
280.444153	609.289795
-423.814484	207.419403
237.541672	276.026733
-717.000061	704.864380
-177.777237	-265.487244
-268.066040	-359.876587
276.948456	-357.711975
-198.389771	574.808960
-893.819763	324.413544
-355.945099	590.296143
508.708710	796.061523
-4.807174	-639.106079
171.306488	164.908051
650.208923	182.830093
-371.494904	-150.536118
305.800903	908.949402
-541.246399	881.986389
116.368774	696.295288
158.013107	399.368652
401.159760	980.235840
-866.118591	-866.906372
-379.640686	410.829773
-224.618317	421.969543
-14.361262	-118.438065
-253.616928	629.693604
-528.142029	-744.908203
425.755035	467.050903
-384.014252	-402.938477
-368.041046	-733.805298
779.891602	260.464081
115.658524	85.692528
169.413452	574.412109
-32.321095	-714.217896
270.707489	-874.308044
685.150757	-328.132874
-894.072205	819.032166
-195.039215	-273.712921
229.862091	580.342407
-851.743408	-784.499207
-538.095642	-105.360329
845.194336	-66.237625
149.731522	270.949493
-599.186768	765.717285
868.010986	32.772182
-968.088074	647.902588
-706.763733	147.570496
-266.404877	462.649689
-278.017334	701.274048
748.431824	992.690063
826.965942	433.582672
-335.442780	932.893738
252.614853	469.518066
-340.819122	-517.523132
49.860477	-192.562515
-302.022400	511.764893
702.077148	-456.828003
-554.472778	-148.191330
814.121460	-153.659515
-382.474121	682.132507
879.112732	-350.562164
330.035095	-827.651001
797.008301	-936.369812
634.998657	-481.009003
764.904114	383.430481
-488.318909	591.870056
-182.986862	176.238297
524.763794	-930.372070
-354.243683	-816.055237
-447.895233	695.616821
-8.617759	250.082367
207.381607	-306.540619
793.254395	652.908936
545.268066	607.375854
-500.750641	-837.206055
289.508331	-621.637939
-187.768219	-380.456635
-449.288971	-390.759888
-316.826477	-814.290283
128.231049	-551.922302
569.140198	639.912109
-960.052185	-613.846680
-183.849518	564.711670
-544.218689	461.906799
748.656372	7.886052
157.523636	-259.961365
-742.031494	-635.094727
433.498016	-948.777100
-982.185852	-21.233917
658.598755	-482.936432
141.560074	-51.892937
-104.574379	953.791870
567.650452	446.136597
-436.968079	-749.176025
631.846313	691.263062
-301.098358	200.986618
331.175201	-261.150604
587.139954	-852.674316
-696.438904	-957.078796
609.232544	-947.782471
50.807236	-233.243881
-207.743820	308.775787
131.661407	-774.245789
359.998718	149.475571
204.520340	18.597364
666.539062	-653.919617
966.704468	-438.035309
-700.127808	534.354919
-991.898682	-137.095871
785.178894	639.947632
-445.832855	-515.919495
-159.065720	885.342346
222.929962	-571.925842
-967.331909	526.491028
-529.004639	641.900635
578.708557	521.802673
-591.343262	-629.035278
-169.421616	540.318115
-403.281097	-809.422974
-310.206299	801.239258
209.174393	-643.667175
-852.680359	175.878876
-81.702530	-552.808167
-289.766205	-73.601189
310.095917	-504.587341
-433.653473	864.263062
-20.506859	407.280792
749.605530	-797.576904
835.354919	782.273621
728.914124	-693.649658
424.174194	307.622681
828.153015	832.830933
678.587341	-341.268646
373.149048	-724.693726
-150.691635	-937.057251
-923.454468	-941.517212
-580.724426	-776.134827
234.361771	337.573059
-328.943024	944.595459
-736.028076	981.152893
-559.991821	-169.681610
845.416077	419.501312
-762.400818	595.021484
621.924377	-927.045837
377.295135	350.838531
-620.695557	-198.530670
-341.538788	-792.542542
-365.699707	-662.951416
-133.811234	-992.550659
-387.645111	715.497131
-929.607910	-311.099579
773.980042	-510.332306
-87.234436	8.341670
827.240723	583.822632
-47.062813	-908.787354
564.975525	392.945404
-78.468979	410.391449
-187.553284	159.130219
5.412936	-565.628906
232.084396	-617.291870
785.209656	611.388916
184.177399	-556.329102
818.846375	818.477661
-219.280548	-314.964905
825.927002	393.074402
-599.467712	896.319153
-918.025269	-825.487732
-614.013184	-5.259633
182.853943	-786.772461
-421.437073	-864.208801
-695.559814	-856.461670
528.736572	225.971222
553.929810	-658.816711
-614.898560	-440.657196
-224.445587	617.185852
-57.949127	-439.235931
228.574753	-873.771667
4.434943	47.421097
944.705933	785.154358
732.456177	770.632996
178.228729	-867.011475
666.952148	260.203491
-692.499207	-947.061035
-745.056152	490.354767
-733.833435	-166.493240
626.145935	-429.393280
-22.954882	154.882553
796.577942	-469.025085
496.065735	-818.320618
90.317726	-728.379822
798.865295	-967.631409
-167.615768	27.440071
-841.403076	836.819153
-925.138855	-896.697083
621.973511	807.317383
873.935913	-199.797745
940.305969	540.888062
-939.594238	-752.193298
593.827148	-684.650391
738.161438	859.993591
148.856277	364.307404
-569.399658	-874.098572
-480.810059	-772.821716
-343.123688	-984.744202
-591.142334	747.194031
-713.124023	-792.277039
779.562683	119.260193
235.162979	938.159607
-43.920635	310.024139
-958.537476	-421.947113
117.341522	915.398499
378.255127	57.647469
456.286560	438.660980
305.454254	50.113678
754.010559	43.615700
-89.892685	-97.133163
-592.076843	340.707672
28.768301	-72.886826
567.885864	685.644653
-57.631077	976.743591
432.838684	229.244827
-815.533508	212.401398
-651.494934	419.629578
150.560974	304.584381
-270.346283	192.023392
882.637268	846.995239
107.421875	260.892517
-95.357239	-436.291504
-300.446625	-789.903015
613.822205	-546.436096
253.712646	-476.070465
356.430756	661.635864
864.637146	-614.800903
-411.251007	432.523132
-929.156311	531.117920
409.266724	503.682373
-239.637192	593.733215
-283.916290	108.867882
13.362646	866.644592
-586.547791	743.016357
58.668018	-703.910461
590.011719	-833.910034
556.982056	-505.345581
-270.201508	-743.464600
-295.248627	-656.379272
-289.900665	958.464050
-132.449753	-933.469910
620.099915	-267.812561
-548.270813	-791.151062
-835.289429	-477.427124
739.966858	573.977234
-973.744751	-499.670380
167.710419	-257.661041
609.197510	-818.926880
-391.016418	-977.350342
924.089417	667.651672
-681.260803	514.101135
833.741638	875.721191
-991.244446	-436.459839
-867.743408	-286.493073
-92.839119	-157.644089
-328.028992	774.711121
-91.113983	-707.929016
-493.101471	360.615265
-499.080109	-328.390900
883.188110	-759.113281
-754.413696	909.443359
-258.783691	413.296692
-348.217651	-649.586243
594.369751	260.765900
-626.936584	518.459351
-71.582375	-308.197388
32.560467	-237.840714
-432.476166	41.316032
325.699463	-300.219604
754.822998	-767.139709
542.136292	-573.205994
-992.428650	-548.977600
-281.135010	-485.530090
811.637634	219.784851
186.079025	694.825745
460.671539	431.665314
604.269165	-798.112122
-155.038055	-743.948547
-447.698364	-560.668274
516.817444	-74.634972
957.791077	-554.764954
617.167725	-9.648561
207.394363	-815.308472
-968.332520	-466.906250
-115.528046	786.490417
-234.045990	-573.391724
-786.715576	-226.474640
-122.369293	-67.850586
287.995331	-310.731720
-848.065735	-525.925781
-615.905945	612.605835
905.739563	988.363159
814.493652	-249.298508
-755.585327	-633.204712
190.033203	761.232117
292.160278	147.824280
-793.532776	-90.671959
-861.824280	413.861511
94.019531	-830.156799
946.955322	978.491516
956.333618	-287.090668
-594.900208	-830.381958
486.434692	282.730469
101.767418	-225.569962
971.998840	253.701691
248.504288	-643.907104
-133.692505	154.243820
-655.543945	-319.198914
904.945251	-411.129242
47.596336	94.978455
-649.897095	-660.243286
-757.197205	-443.429840
249.084717	-619.021484
970.431702	-656.895752
-449.178284	917.387024
-678.404236	-492.844635
-369.703644	-273.304413
-323.226562	-883.268921
-990.573914	778.540955
-108.838913	981.424927
32.242657	-860.334656
-662.482178	898.550171
293.909180	-318.026062
-420.648743	198.854446
270.844696	626.947632
-706.167053	620.947571
966.704346	-463.364288
-822.482239	215.789078
-82.385780	-852.050476
558.893311	468.436005
-934.663452	880.489136
975.591309	-304.367065
-392.815277	-347.635223
-187.635956	-383.389221
-569.094299	703.525085
-401.964294	463.148346
843.190552	-64.446449
361.698395	137.099625
617.527466	941.049561
-664.045959	-111.627876
567.997192	-370.212982
-490.680206	534.701599
166.422729	-313.162445
-249.509399	-915.963074
-165.212936	-690.616089
552.472961	-99.876404
-810.127014	528.064270
595.756531	-202.942307
-819.570984	-591.879517
413.668518	-388.665253
-888.354370	-988.295776
-925.516968	954.836121
-52.742302	436.181427
91.935753	-435.214813
377.231110	427.889832
453.157318	-54.771660
-942.323120	962.477112
-520.070129	224.099640
-350.685425	230.420471
308.136597	484.101654
539.804321	-139.390594
-615.774780	729.677307
-611.326294	979.981750
-473.264984	-430.897308
-611.897766	940.403442
180.437439	-500.252075
952.107666	254.920486
-545.415955	-100.634575
-308.898102	546.519897
464.150543	-931.666992
-25.590302	-82.692146
13.561249	32.086609
-120.215057	493.491180
-743.813843	529.099487
-276.088409	564.322693
13.201237	-736.284058
-575.067932	397.426361
993.393311	-186.394211
377.408142	-479.871765
382.708557	765.510437
-539.468262	-436.854065
-734.741638	-587.360596
818.066345	-280.157562
312.004791	-490.831726
-733.637695	-223.844650
-422.498718	240.772003
693.463196	591.062561
-727.141479	-426.751862
